cell_id,cell_latitude,cell_longitude,station_latitude,station_longitude,station_name
8670,45.539445577447100,9.220725103412890,45.497990000000000,9.240542000000000,IMILANOM4
8671,45.539439721771800,9.223735113777210,45.497990000000000,9.240542000000000,IMILANOM4
8672,45.539433786784900,9.226745123208490,45.497990000000000,9.240542000000000,IMILANOM4
8673,45.539427772486500,9.229755131694160,45.497990000000000,9.240542000000000,IMILANOM4
8674,45.539421678876600,9.232765139221700,45.497990000000000,9.240542000000000,IMILANOM4
8675,45.539415505955400,9.235775145778530,45.497990000000000,9.240542000000000,IMILANOM4
8676,45.539409253722800,9.238785151352110,45.497990000000000,9.240542000000000,IMILANOM4
8677,45.539402922179000,9.241795155929880,45.497990000000000,9.240542000000000,IMILANOM4
8678,45.539396511324100,9.244805159499310,45.497990000000000,9.240542000000000,IMILANOM4
8679,45.539390021158000,9.247815162047820,45.497990000000000,9.240542000000000,IMILANOM4
8680,45.539383451681000,9.250825163562870,45.497990000000000,9.240542000000000,IMILANOM4
8681,45.539376802892900,9.253835164031910,45.497990000000000,9.240542000000000,IMILANOM4
8682,45.539370074794000,9.256845163442390,45.497990000000000,9.240542000000000,IMILANOM4
8683,45.539363267384300,9.259855161781750,45.497990000000000,9.240542000000000,IMILANOM4
8684,45.539356380663900,9.262865159037450,45.497990000000000,9.240542000000000,IMILANOM4
8685,45.539349414632700,9.265875155196920,45.497990000000000,9.240542000000000,IMILANOM4
8686,45.539342369291000,9.268885150247620,45.497990000000000,9.240542000000000,IMILANOM4
8687,45.539335244638800,9.271895144177010,45.497990000000000,9.240542000000000,IMILANOM4
8688,45.539328040676200,9.274905136972510,45.497990000000000,9.240542000000000,IMILANOM4
8689,45.539320757403200,9.277915128621590,45.497990000000000,9.240542000000000,IMILANOM4
8690,45.539313394820000,9.280925119111700,45.497990000000000,9.240542000000000,IMILANOM4
8691,45.539305952926500,9.283935108430270,45.497990000000000,9.240542000000000,IMILANOM4
8692,45.539298431723000,9.286945096564760,45.497990000000000,9.240542000000000,IMILANOM4
8693,45.539290831209400,9.289955083502620,45.497990000000000,9.240542000000000,IMILANOM4
8694,45.539283151385900,9.292965069231300,45.497990000000000,9.240542000000000,IMILANOM4
8695,45.539275392252600,9.295975053738240,45.489471000000000,9.337339000000000,ILOMBARD208
8696,45.539267553809400,9.298985037010890,45.489471000000000,9.337339000000000,ILOMBARD208
8697,45.539259636056600,9.301995019036710,45.489471000000000,9.337339000000000,ILOMBARD208
8698,45.539251638994200,9.305004999803130,45.489471000000000,9.337339000000000,ILOMBARD208
8699,45.539243562622200,9.308014979297620,45.489471000000000,9.337339000000000,ILOMBARD208
8700,45.539235406940900,9.311024957507610,45.489471000000000,9.337339000000000,ILOMBARD208
8701,45.541773330466400,9.013033341122510,45.513390000000000,9.005838000000000,ILOMBARD131
8702,45.541772947368700,9.016043498423920,45.513390000000000,9.005838000000000,ILOMBARD131
8703,45.541772484951200,9.019053655658410,45.513390000000000,9.005838000000000,ILOMBARD131
8704,45.541771943214000,9.022063812813430,45.513390000000000,9.005838000000000,ILOMBARD131
8705,45.541771322157000,9.025073969876430,45.513390000000000,9.005838000000000,ILOMBARD131
8706,45.541770621780200,9.028084126834850,45.513390000000000,9.005838000000000,ILOMBARD131
